"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 29 18:26:32 GMT 2023","Mon May 29 18:26:32 GMT 2023","268","","test_booker","","","","test_get_booking_ids",""
"passed","Mon May 29 18:26:32 GMT 2023","Mon May 29 18:26:32 GMT 2023","228","","test_booker","","","","test_create_booking",""
"passed","Mon May 29 18:26:32 GMT 2023","Mon May 29 18:26:33 GMT 2023","231","","test_booker","","","","test_create_booking_with_bad_request",""
"passed","Mon May 29 18:26:32 GMT 2023","Mon May 29 18:26:32 GMT 2023","230","","test_booker","","","","test_get_booking_by_id",""
"passed","Mon May 29 18:26:33 GMT 2023","Mon May 29 18:26:33 GMT 2023","443","","test_booker","","","","test_update_booking",""
